リンク,仕事内容,必要なスキル・経験
https://www.green-japan.com/company/8826/job/271272,"・ECサイトの設計、構築、テスト
・CMSのカスタマイズ、テスト
・Webシステムのスクラッチ開発、テスト
など開発やテストをお任せします。

ディレクターや社内のエンジニアリーダーがお客様とすり合わせた要件・仕様を元に、ECサイトの構築やシステムの開発、テストをお任せします。

また自社オリジナルのECパッケージを開発する予定もありますので、自社サービスの開発にも関わるチャンスがあります。


【開発環境】
・Chatworkでのコミュニケーション
・Backlog によるプロジェクト管理
・Gitによるソースコード共有・管理
・Windows, Macは自由に選択可能


【プロジェクト例】
・地方自治体の観光サイト
・東証プライム上場企業のショッピングサイト
・大手電子決済サービス運営会社のオフィシャルサイト
など。
※その他HPに様々な制作実績を公開しております。


【アピールポイント】
▼新しい技術を学んで試す機会が豊富にあります
当社のお客様は多岐の業種に渡り、お客様によって要件や実装方法も異なりますので、様々な技術を学び試せる環境となっています。エンジニアとしての成長がしやすい刺激あふれる環境です。

▼お客様との距離の近さが「仕事のやりがい」に繋がります
直接取り引きのため、お客様を身近に感じながら開発を進めることができます。また、自分が制作に携わったサイトを自分自身がユーザーとして利用するケースもあります。

▼受託開発だけでなく、自社サービスの開発にも携われます
これまで多くのECサイト開発を担当していたノウハウを活かし、今後自社でECパッケージを開発する予定となっています。今後ご入社いただく方には、受託開発だけでなく自社サービスの開発にも携わっていただきます。",
https://www.green-japan.com/company/7355/job/112354,"【職務概要】
自社プロダクトもしくはパートナー企業の開発エンジニアをお任せいたします。（Vue,TypeScript）
※外注先への出張や駐在はありません

【参加いただくプロジェクト例】
当社音声認識AIを搭載した業務改善プロダクトのフロントエンド開発
リモートワーク環境下でのコミュニケーションの問題を解決する社内コミュニケーションツールの開発

【開発環境】
開発言語：HTML, CSS, JavaScript (TypeScript, Vue, Nuxt etc)
ミドルウェア: PostgreSQL, Nginx, Redis, DocumentDB, Terraform
CI/CD: Github Actions
モニタリング：Datadog, Sentry
コミュニケーションツール：Batoner, Github, Slack

ご希望とご条件次第ですが、
AIの開発側のフロントエンドエンジニアとしてご活躍いただくことも可能です。
十分に発揮できる環境をご用意しています☆
ご経験次第でリーダー候補としてオファーの場合もあります

やりたいことが沢山ありすぎるので、
是非力を貸してください！
何か不明な点などありましたら
お気軽にお問合せください☆",
https://www.green-japan.com/company/8125/job/274149,"【具体的な仕事内容】
・受託開発案件におけるデータ分析
・Python / R / SQL等を使ったクライアントデータの基礎分析
・データ分析やAI/機械学習ソリューションの導入を通じて、クライアントビジネス価値の最大化を提案
・データを駆使してクライアントの課題を明確にし、具体的な解決策の提案

【仕事の魅力】
顧客主体というよりは弊社が主体となって動くことも多いです。それが故にプロジェクト内において開発環境選定や構築などいわゆる開発領域を超えた根幹の業務に携わることもできます。

経験を積みたい業界／プロダクトの種類／職務領域によって職務を選ぶことができます。そのため、メンバーのwillによってキャリアを構築することも可能です。

通常、自社プロダクト開発においてプロダクト戦略／企画／思想設計に携わることができるのはほんの一部のメンバーです。弊社はプロダクト／プロジェクトにおける根幹の部分から顧客と並走するため、むしろ自社メンバーよりもやりがいがある業務領域に携わることができます。

【社内の雰囲気】
特に出社は強要しておらず、働く場所は自由です。コロナ前からリモート稼働のメンバーがいたため、出社しない働き方は慣れているメンバーが多いと思います。首都圏外の自宅で稼働しているメンバーも在籍しております。

副業可能ですが、副業するためには申請が必要です。もちろん本業に支障をきたさないようにすることが前提となります。

【働く場所】
フルリモート可能です。
北海道や福岡、沖縄の自宅で稼働している社員もおります。",
https://www.green-japan.com/company/5694/job/283228,"マッチング精度をあげることや、業績向上のための改善案の実装のために、社内基幹システム（求人や求職者のDBとしての役割、マッチング機能、売上管理ができるシステム）の追加開発・機能回収・保守をメインに携わっていただきます。また社内には複数のシステムがあり、求職者マイページや企業マイページのシステムもあり、それぞれAPIで連携できているため、連携部分の開発などもあります。開発業務の実装化（仕様調査から試験実施）までのスピードは、1～3日と開発に専念できる環境であるためスムーズに作業を進めることができます。リーダークラスの方には、ご自身で手を動かして開発をしていただくことに加え、メンバーの案件の振り分けや進捗管理もお任せしていく予定です。

【開発環境】
社内基幹システム：VBScript、Oracle　／　お客様向けシステム：Java、Vue.js、MySQL",
https://www.green-japan.com/company/869/job/212297,"マネジメントに特化したい？開発者として手も動かしたい？PJは自分で選べる！希望のキャリアパスを描こう
もっと経験の幅を広げたいと考えているエンジニアの方が多いように感じますが、こんなご希望をお持ちではないでしょうか？

「マネジメントの経験を極めてPMとして活躍したい」
「上流工程だけではなく開発者として手も動かすプレイングマネージャーを目指したい」
「バックエンドだけでなくフロントエンドやインフラ領域も触りたい」

上記のような希望も弊社であれば叶えることができます！
なぜかというと、プロジェクトにアサインする前に営業担当がエンジニアの希望を丁寧にヒアリングし、それに見合った案件のみを提案しているからです。
そのため希望するキャリアパスに沿ったプロジェクトに参画することが可能になっています。


【クライアント一例】
Webサービスの開発に特化しており、下記のような企業に客先常駐として開発に携わることが多いです。
　①0⇒1でプロダクトをこれから開発する自社開発企業のスタートアップ
　②数年前にプロダクトをローンチしており、1⇒10のフェーズでプロダクトの品質改善・リファクタリングなども行いつつ、別の新規事業にてプロダクトの新規開発などに携わることができるベンチャー企業
　③社内で20～30の事業部を持っておりプロジェクトの異動がしやすいメガベンチャーやITによる事業推進について積極的な事業会社

■希望すれば技術選定から携わるチャンスは多くあります。
■多くの案件ではエンド企業のプロパーのエンジニアとの役割・業務内容の差がないため、設計～実装（テストコードの実装も含めます）～テストまで一貫して担当して頂く想定です。

■これまではPHPやJavaの案件が7割以上を占めていましたが、直近ではReactやVue.jsなどモダンなフレームワークをした案件も増えてきています。
　【案件実例】
　・PHPエンジニア⇒PHP＋Vue.jsでフロントエンド開発も担当する案件にアサイン
　・Javaエンジニア⇒未経験のGoへのリプレイス案件に挑戦
■クライアントとの直接契約の案件で上流工程の経験を積みつつ、入社後２～３年後までに以下のようなキャリアパスを描くことができます。
　・数名のチームリーダー⇒手も動かしつつプロジェクト管理もできるプレイングマネージャーへ
　・クラウドインフラも手掛ける案件に参画⇒フロントエンド＋インフラ構築・チューニングもできるフルスタックエンジニア

■案件実例
1. BtoBの人事労務の効率化を目指すHRテックのSaaSプロダクト開発
　　▪言語/FW：Ruby、Ruby on Rails、Vue.js
　　▪チーム体制：全体10名　フロントエンド/バックエンド/QA/デザイナーと4チーム
　　　　　　　（バックエンドチーム5名に所属）
　　▪タスク管理：Jira
　　▪コミュニケーションツール：slack

　2. シニアの人が介護施設を見つけるためのマッチングプラットフォームのリプレイス
　　▪PHP（Zend Framework）からのリプレイス
　　▪言語/FW：Ruby on Rails、React、TypeScript
　　▪チーム体制：3名　うち1名がチームリーダー
　　▪コミュニケーションツール：slack

　3. BtoB受発注プラットフォームのフロントエンド開発
　　▪Vue.JSのバージョンアップ及び改修（Vue2→Vue3）
　　　　▪変更が必要なファイル数：300ファイル以上
　　　　▪画面数：約72画面
　　▪言語/FW：TypeScript、Vue.js
　　▪チーム体制：7名　うち1名がチームリーダー

★アスペアのカルチャーに共感し長く働いていただける方を募集しています★
弊社HPをはじめ様々な情報を幅広くご確認いただき、ご応募いただけますと幸いです！
（弊社HPに社員インタビュー等も掲載しております）
※なお弊社新制度の『入社お祝い金制度』はGreen経由の応募の方は対象となりません",
https://www.green-japan.com/company/5978/job/71652,"【業務内容】
越境EC事業にてPythonを使った自社開発のお仕事です。
海外向けのECサイトの開発に携わっていただきます。
強みは、エンジニアの裁量で開発が進んでいきます。良いも悪いもあなた次第。クライアントの要望にあわせて、開発・機能拡張などを手がけてください。

＜越境ECとは＞
国境を超えたオンライン上での商取引のこと。国外から直接日本の商品を買うことが可能であり「品質の良い日本の製品を購入したい」「日本に旅行をしたときに見た商品が欲しい」「日本に行けないけど気軽に買うことができる」といったニーズに対応しています。

・自社一元管理システム開発
モールと連携している自社一元管理システムの開発、カスタマイズ
具体的な機能：在庫管理／仕入管理／売上管理／出荷管理／チャット機能 等
ECサイトを運営する上で必要になる画面を一元管理システムを構築します。

・越境ECサイトの開発
多言語対応や、クポーン機能の追加、他社ツールとのAPI連携開発など様々な機能を追加します。


全世界に向けて展開しているECサイトと自社管理画面の開発、自社ECサイトの開発まで幅広く携わっていただきます。
WEBアプリケーションの開発からその後の運用まで全行程フェーズに携わっていただきます。
当社の開発は作って終わりではありません。
「その後」に着目し改善提案やエンジニアならではの視点でアイディアを出していただきます。


【開発環境】
・Linux、Mac OS
・サーバーサイド：Python3, PHP
・FW：Django、Flask、Vue.js、Flutter
・フロントエンド：HTML、CSS、JavaScript、jQuery
・データーベース：MySQL、PostgreSQL
・モバイルアプリ：Flutter(Dart2)
・インフラ　　　：GCP、Vultr、xserver
(Kubernetes Engine / Google Container Engine / Google Compute Engine / Google Cloud Load Balancing / Cloud SQL / Cloud Strage / Cloud Build / Source Repository / Container Registry / Cloud Functions / Cloud DNS / Stackdriver / )

リポジトリ管理：GitHub, Git
CI/CD: GitHub Actions
タスク管理：trello
コミュニケーション：Slack


【必須条件】
・Python（DjangoもしくはFlask）を使用したWEBアプリ開発経験3年以上
・インフラ（クラウド）の知見がある方
・開発（プログラミング）が好きな方
・個人開発をしている方

【求める人物像】
・提案力があり様々なアイディアが出る方
・現状維持に満足しない方
・自己学習をしており最新情報に敏感な方
・セルフマネジメントが出来る方


【仕事の魅力】
ベンチャーならではのスピード感を持って開発をしています。
新規事業も次々と立ち上がっている中で、全ての開発工程を自社内で完結し、全工程に携わることができるので、サービスが世に出るということをより実感でき達成感を味わうことが出来ます。
少数精鋭のチームですのでチームワークを大切にしています。",
https://www.green-japan.com/company/3588/job/280278,"大手通信キャリア様の公式サイト、社内システムにおけるバックエンドの開発をお任せします。

機能追加における要件定義〜リリース後の運用、既存機能の改修及びアップデートなどご担当いただきます。
アジャイル方式に近いため柔軟な対応が必要となります。

※アジャイル開発では、短いサイクルで工程を繰り返すことになりますが、仕様変更に強い設計をするよう心がけています。

【案件の魅力】
・プライム案件として上流工程の経験が積めます。
・新しい開発環境にて、技術力をこと活かすができます。
・ハイレベルな大規模サービスの開発案件経験が積めます。
・全体で約30名規模での開発をおこなっております。
・リモート勤務可能。
・チームで入るため、1人チューターを付けて業務面、業務面以外でのサポートを行います。

【課の特徴】(100名)
初めて触る言語でも、経験者と一緒に組んで成長できる体制を作り、チャレンジ環境を整えています。領域を伸ばしていけるように、積極的に未経験分野でもアサインしております。
20代後半の方でもPLをお任せしていたり、開発経験以外にも
マネジメントスキルも身につけることができます。
ボトムアップでのリーダーも求めておりますので、やる気次第でキャリア形成出来るチャンスが多い環境です。

開発環境（言語・フレームワークなど）：
・フロントエンド：JavaScript/HTML等
・バックエンド：Python
・インフラ　　：AWS全般
・その他 ：GitHub/Slack/Backlog/OpenSearch",
https://www.green-japan.com/company/8070/job/194956,"【概要】
WEBエンジニアとしてシステム開発に関する顧客への提案・要件定義といった最上流から設計・開発、運用・保守まで一貫して携わっていただきます。社内外へご自身のアイデアを活かした提案を実現していける環境です。

【具体的な仕事内容】
■WEBシステム設計・環境構築・開発〜運用・保守
■要件定義、顧客提案、工数見積
■最新技術動向調査、社内向け発表

【開発環境】
小規模〜中規模の開発体制が多いため、開発者もクライアント・エンドユーザーと近い立場で仕事を進められます。
クライアントの要望に対して、どうするのが一番よいか社内で議論して提案することができます。
■開発言語：バックエンドは主にPHP（CakePHP）、フロントはjQuery、Vue.js、Reactなど
■バージョン管理：GitHub
■開発環境：VirtualBox、Vagrant、Docker
■ミドルウェア：Apache、Nginx
■データベース：主にMySQL
■クラウド：GCP（GCE、CloudSQL、CloudStorage、他）、AWS（EC2、RDS、S3、他）

【仕事の魅力】
■社内の様々な人とコミュニケーションを取りながら、主体的に開発を手掛けられるポジションです。
■開発の最上流から携わることで、より良いカタチを追求するチャンスがあります。
■クライアントやエンドユーザーに喜んでもらえる成果を生み出せたときには、大きな達成感が得られ、本来の“つくる楽しさ”を味わえます。
■新しい技術への取り組みも推奨しておりますので、常に新しい刺激を得ながら、仕事へ取り組むことが可能です。

【社内の雰囲気】
当社は21名の少数精鋭。
社員同⼠の距離も近く、風通しの良い職場環境で、年齢関係なく和気藹々とした雰囲気の中で働いています。若⼿でもどんどん意⾒を発信でき、よいアイデアは取り⼊れ、新しい事業にもつなげていきます。
リモートワークがメインで、さらにフレックスタイムを活用して個々の事情に合わせて効率的に働ける環境が提供されています。

【今後の展開】
現在、新たな自社サービス企画にも取り組んでいます。ご自分のアイデアを活かしたい方、世の中にある課題を解決したい方、活躍のチャンスがあります。",
https://www.green-japan.com/company/1775/job/169365,"アスタミューゼの根幹であるデータ基盤を各サービスに活用できるように構築・整備していくチームとなります。エンジニアも全事業領域をまたいで業務に取り組んでいただけるため、事業拡大とともに個人の成長も実現できる環境となっています。

◆概要
　●圧倒的な量と質を誇る世界最大級の無形資産可視化データベース
　●傑出したデータ統合基盤が戦略的に構造化、的確な未来予測から社会課題の解決

◆具体的な業務内容
・グラント・特許など様々な種類のテキストデータのデータベース設計、アーキテクチャ検討と構築・運用実践
・上記データインサート・アップデートの効率化・自動化
・大規模データ分析における処理基盤において、高速なデータ処理の実現
・社内メンバー(非エンジニア)へのデータアクセス環境の提供とアクセス手法のレクチャー
　(データ構造・SQL勉強会等)

◆技術要素
・各種オープンソースやクラウドサービス（GCP）を中心に使用
・データ生成や分析に Hadoop や Spark などの分散処理基盤を活用
・プログラミング言語はPython を使用
・クレンジングや自然文解釈等の言語処理や、データへの意味付与の際、機械学習や深層学習を利用

◆開発環境/社内体制
言語：Python
インフラ： Google Cloud Platform （実機はありません）
データベース： PostgreSQL
DWH：BigQuery
ワークフロー： Google Cloud Composer (Apache Airflow) 
その他ミドルウェア： Dataflow(Apache Beam), Dataproc(Apach Spark) , Cloud Run
その他開発環境： GitLab, Slack, Growi
個人環境： Mac/Windows/Linux（選択いただけます）, Docker 

・リモート勤務を推奨
・社内の平均年齢は30代後半で落ち着いた環境、子育て・介護世代も多く家庭の事情への理解あり
・各チームごとに卓越した技術や知識を持ったメンバー多数",
https://www.green-japan.com/company/10580/job/280158,"-----------
▼募集ポジション

・AI開発エンジニア
・AIコンサルタント

-----------
▼AI開発の業務内容

・AIを使用した新プロダクトの開発
・既存アプリケーションへAIの組込み
をメインにお手伝い頂きますが、
その他、既存システムの開発や改修などスキルとご希望に応じお任せしたいです！

-----------
▼求めるスキル

下記のどれかに当てはまる方
1...Python経験者（経験年数不問）
2...他言語（JS・C・Javaなど何でも可）の経験者でPythonの学習意欲のある方
3...未経験者でIT業界やAIに対し強い熱意がありスクール等でPythonの学習経験がある方

「これまで常駐や派遣が多かったのでじっくりと腰を据えて開発したい！」
「自社内開発・完全自社の環境でシステム全体を深堀りしていきたい！」
「PHPやLaravelを経験してきたがAIや新しい言語にも挑戦したい！」
「フルスタックエンジニアを目指したい！」
「いずれは上流工程にも携わりたい！」

など、きっかけは人それぞれ。
あなたの思いを共有させて下さい！

-----------
▼企業ポイント

◎常駐・派遣・転勤なし
◎実力主義の給与体系・評価制度を導入
◎部署長は20代～30代前半の若手多数
◎IT業界未経験者の入社率80％
◎産休育休からの復職率100％
◎男性の育休取得実績あり
◎有給取得率86.4％（過去実績）
◎年間休日120日以上
◎休日出勤は基本的に無し
◎副業OK
◎創業35年で無借金経営の安定した財務基盤
◎東京商工リサーチの全国上位8％優良企業ガイド2025版に掲載",
https://www.green-japan.com/company/4193/job/250809,"弊社では開発の全てを自社完結している為、エンジニアとして上流から下流工程までを一貫して体感することが可能です。研究だけではなく研究の成果を製品サービスに乗せ、運用するところまで関わることができます。 

【主な業務内容】 
弥生の業務効率化や製品サービスに組み込むAIMLの企画・研究・開発、PoCの実施から製品への導入サポートまでを上流から下流まで一気通貫で行います 
1.お客様の価値をAIプランナーやサービス開発担当者と共に考える企画フェーズから携わることが出来ます 
2.Pandasやydata_profilingなどを利用した探索的データ解析を実施しデータマートを構築します 
3.AWSのSageMakerを利用したML開発を行います 
4.作成したモデルのデモ環境を構築し評価を行います 
5.サービス開発担当にモデルを引き渡し、製品への実装サポートを行います 
※仕事内容の変更範囲：会社の指示する業務

【主な取り組み】 
・お客様の業務を便利にする新機能の企画検討開発 
・社内業務を効率化するための企画検討開発 
・AIMLの社内教育や啓蒙活動 
 
【開発環境】 
クラウド：AWS（SageMaker、Bedrockなど） 
開発環境：Jupyter Lab、SageMaker Studio 
開発言語：Pythonなど 
その他：TensorFlow、Pandasなど 
コミュニケーション： Slack、Zoom、Jira、Confluence、Backlog、DocBase",
https://www.green-japan.com/company/7216/job/275322,"リーダーは『年間1,000時間の学習を続ける』エンジニア。
圧倒的な学習時間とモチベーションを保てる環境があります！

【仕事内容】
◆クライアント支援
Java,Pythonを中心としたクライアントのWeb開発プロジェクトを成功に導く支援をします。
ご経験によって担当フェーズを決めていきますが、例えばご経験が少ない場合は要件に沿ったシステム開発から担当していただき、どんどんレベルアップしていただくイメージです。
≪POINT≫
・8割以上のメンバーが要件定義～基本設計など上流から経験しています。
・7割のプロジェクトがクラウド環境（AWS環境のプロジェクトを推奨しています。）
・リーダー、マネジメントポジションへのキャリア構築を推奨

【開発環境】
◆言語：Java,Python,C#,TypeScriptなど
◆フレームワーク：Spring, Django,Reactなど

≪ダイヤモンドファンタジーで働く魅力≫
◆自分の伸ばしたい技術に挑戦できる
会社から一方的に配属先を決めることはありません。エンジニア個人のキャリアに向き合いながら挑戦できる環境を整えています。

◆組織づくりの中心メンバーとして活躍
当社は今、第二創業期を迎えています。
組織が拡大していく中で、メンバー全員がチームビルディングの主役となり、未来のリーダーとして活躍していただきたいと考えています。

◆社外だけでなく社内でも積極的にコミュニケーションが取れる環境
ベンチャーならではの意見が言いやすく、風通しの良い環境です。
コミュニケーションツールを使いながら、自分の不安を解消してくれる仲間と日々コミュニケーションをとることができます。
discordのエンジニアコミュニティがある他、年に2回、任意参加のオフラインイベントも開催しています。

◆学習する組織づくりを推進
スキルアップの取り組みや、社員の声を取り入れた制度、環境づくりを推進！
エンジニアが成長できる環境を大切にしています。

・資格取得支援制度
・セミナー休暇
・AIハンズオンなど勉強会の開催
・有志による開発PJ立ち上げ
（広告系業務ツール、GPTs、Unreal Editor for Fortniteでのマップ開発、オンライン会議システム など）
・外部ハッカソンへの参加
・自己学習も評価される評価制度
（例：技術ブログやGitの共有、ハッカソンへの参加、資格取得、アルゴリズム検定への挑戦）
・アドベントカレンダー参加

その他にも
・9割がリモートワークを活用中
・平均残業時間は月5時間ほど
など、ワークライフバランスを重視しながら、”やりたい仕事”に専念できる環境づくりを徹底しています。",
https://www.green-japan.com/company/8196/job/216099,"【採用背景/ミッション】
100年に一度の大変革期にある自動車業界において、マツダは「人と IT の共創によるマツダ独自の価値創造」として、グローバルで全領域のデータが瞬時に共有され、人とAIが協調し、圧倒的短期間で高価値の製品/サービスを提供できる仕組み・体制の構築に取り組んでいます。今回入社頂く方には、この一員として加わって頂きます。

【職務概要】
既存のAIライブラリ等を活用して、AI機能を搭載したシステム開発を担っていただきます。

【ポジション特徴】
AIを活用するプロジェクトの企画・構想段階から参加していただき、積極的に提案をしていただくことにより、マツダが将来提供する新しいサービス構築に直接かかわる事ができます。",
https://www.green-japan.com/company/7138/job/231357,"【業務内容】
フルスタックとしてこれまで培ってきた経験や技術をフルに活用していただき、社内のプロジェクトを横断的にサポート、新規サービスのPoC初期高速構築、サービスを展開していく上で今後課題になりそうな技術的課題への早期対応に向けたプロジェクトの立ち上げ・リード、スタッフのメンターなど幅広く活躍して頂きます。

【やりがい】
・プロジェクト横断で組織の技術的問題に率先して関わることができます
・テックリード的立場で会社全体の技術力向上に責任を持つことができます

【開発環境】
言語：Python, Javascript など
フレームワーク：Django, FastAPI, Flask, Express など
データベース：PostgreSQL, DynamoDB など
インフラ：AWS (Fargate, Lambda, Aurora など）
その他：GitHub, Slack, Asana, Docker",
https://www.green-japan.com/company/7170/job/272935,"受託案件（建築建設関連のシステム開発）に参画いただくエンジニアを募集します。
受託開発をメインに、要件定義・設計、開発、テストに至る全ての開発工程に携わって頂きます。

◆受託案件例：建築設計支援を行うWebサービスの開発やビル管理システムの開発 等",
https://www.green-japan.com/company/9076/job/264169,"リモハブは、遠隔医療のプロダクト開発を通して社会課題の解決に挑戦しています。

【主な業務内容】
Webアプリケーションのバックエンド/フロントエンド開発
IoTデバイスからのリアルタイムデータ送受信システムの設計・実装
（希望に応じて）AndroidアプリケーションやIoTデバイス通信部分の開発


【技術スタック】
バックエンド：Node.js, Python
webフロントエンド：React
Android：Kotolin
AWS：EC2, Lambda, DynamoDB, APIGateway　等


【魅力ポイント】
最先端技術を活用した遠隔医療プラットフォームの開発に携わることができます。
リアルタイムデータ処理、セキュアな通信、スケーラブルなインフラなど、技術的チャレンジが豊富です。
フルスタック開発からスタートし、興味のある専門領域へのキャリアパスを描くことも可能です。
医療×テクノロジーの分野で、社会的インパクトのある仕事に挑戦できます。
経験やスキルに応じて、柔軟な役割設定と成長機会を提供します。

私たちと共に、テクノロジーの力で医療の未来を創造しませんか？あなたの技術力と創造性を存分に発揮できる環境を一緒に作っていきたいと考えています。",
https://www.green-japan.com/company/5042/job/202038,"【概要】
当社は「日本の全世代を活性化する」をMissionに地方創生を目指しているIT企業です。

2011年8月の創業から成長を続け、
2022年12月27日には東証グロース市場へ上場いたしました。

更なる飛躍を求め、地方エンジニアの活性化を行っています。
フルリモートで東京の案件を経験して、全国のエンジニアが東京水準の技術で
フルスタックエンジニアを目指しています。

我々は、地方でも最新技術の開発ができるよう、
また、エンジニアになりたいという若手を増やせるよう、
ITと人材の活性化で地方創生を目指します。

基本的にはエンドから直接請け負うため、上流からの参画も可能で、
エンジニアとしてのキャリアップも図れます。

現在は、Go言語、Java、PHP、Ruby、Pythonの案件が多く、
様々な言語の習得が可能です。

【案件例】
■ブランド等のリストアプリに伴う開発案件（Go言語）
■ポイントシステム、経理報告システムなどの追加開発、改修、運用業務（Python）
■某大手ECサイト（Java）
■某動画配信プラットフォーム開発（Ruby）
■Fintechサービス開発（Ruby、PHP）

【仕事の魅力】
■2018年、アジアで活躍する企業100を受賞！
■「Job Creation」受賞！（雇用創出効果の高い企業を表彰するもの）
■2022年12月27日に「東証クローズ市場へ上場」いたしました！
■完全週休二日制（土日休み）、万が一休日出勤になった場合は代休とれます。 
■現在の福利厚生のほとんどは、社員が作ってきたもの!会社作りに携わることが出来ますよ！",
https://www.green-japan.com/company/10002/job/244782,"【プロジェクトの一例】
◆eスポーツ案件：某有名バトルロイヤルゲーム開発
◆VR案件：医療現場のVRライブ配信開発
◆機械学習を利用したレコメンドエンジン開発
◆DX案件：電子捺印システム開発
◆大規模ニュースサイトの開発・保守
◆配送システムの開発・運用

★業界は幅広く！
アパレル・物流・金融・製造・音楽・不動産・医療・広告など。
「別言語に挑戦したい」といった希望に応じて、営業が新たに案件を獲得することもあります。

★フェーズも幅広く！
上流工程から開発、テスト、インフラの保守・運用など全フェーズの案件あり。
PL/PMへのステップアップも可能です。

※SESがメインですが、社内の受託開発案件もあります。",
https://www.green-japan.com/company/4416/job/193335,"【日本ビジネスデータープロセシングセンターとは】
創業55年を超える弊社は、
『ITソリューション部門』×『医療事務部門』×『公共福祉事務部門』×『AIロボティクス事業部門』の4本柱で事業を展開し、
そのシナジーと人材で社会に貢献しております。
また、長い歴史がある弊社ですが、経営理念のひとつである「遊々精励」のもと 「遊ぶときは遊ぶ、やるときはやる」とメリハリを持ち、 日々成長を続けています。 

□■コロナに揺るがない安定事業■□
中央官庁、証券取引所、大型医療機関など、社会基盤となるクライアントの開発プロジェクトや、先進技術を駆使したプロジェクトも多数ございます。

□■お任せする業務はご希望に沿う形で■□
一人一人のご希望・適性・ご経験、さらに将来のキャリア像までしっかりと考慮したうえで、ご満足いただけるお仕事をお任せしていきます。
社員の個性を活かし、『“やってみたい”を叶える』そんな環境が弊社には整っています！

【このような案件に携われます】
・製造現場向けの生産管理システム開発
・医療用機器メーカーのサポート管理システム開発
・ＥＲＰパッケージ開発支援
・自治体向けの起債管理システム開発
・JA向け給与管理システム
　…など
※その他、業務系Webシステム、賃貸管理システム、
　自己査定システム、運用管理システムなどの開発もございます。

【当社の特徴】
■多彩な仕事から描く、多彩なキャリア■
・上流となる要件定義や設計から、開発、導入、保守サポートまで、すべての工程を一貫で対応できます。
・技術者としてのスキルの向上はもちろん、マネジメントへ転向したり、 異分野へ技術の幅を広げたり、弊社専属の研修講師になったりと、 多彩なキャリアの可能性が広がっています。

■長期的に活躍可能な環境■
・開発が完了した後も、改修・運用まで担うことも多く、一つのシステムに長くトータルに携わることができます。
・中途入社からしっかりキャリアアップしているメンバーも多数おり、 誰もが長期的に活躍することが可能です。
・『エンジニアファースト』の環境があり、他社から転職してきたエンジニア経験者も弊社に長く定着しています。

■充実のスキルアップサポート■
・弊社には、長年の実績で培ってきた人材育成の環境とノウハウがあります。 
・社内研修や先輩たちによるサポートなども充実していますので、経験・未経験者問わず活躍できます。
・資格取得も推奨しており、通信教育の受講費用を会社が半額負担いたします！ 

■働きやすさの理由は「遊ぶときは遊ぶ、やるときはやる」■
・月平均残業時間は約15時間！
・年休も120日以上！
・社内イベントやクラブ活動等も豊富で、プロジェクトの異なるメンバー同士も 活発に交流しています。
・メリハリの効いたワークスタイルを実現することが可能です。",
https://www.green-japan.com/company/9950/job/239737,"SESエンジニアとして顧客の開発プロジェクトに参画し、開発業務等の作業に携わっていただきます。
プロジェクト先は、本人のご経験やキャリアビジョンなどに応じて適切な現場へのアサインとなりますので、ご安心ください。

▍開発フェーズ
要件定義、基本設計、詳細設計、製造、単体テスト、結合テスト、総合テスト、運用保守など
プロジェクトにより開発工程も様々ですが、あなたのお得意な開発フェーズやチャレンジしたい開発工程に合わせてスタートが可能です。

▍開発環境
言語/フレームワーク等
・サーバサイド
Python、Django、Java、Spring、Springboot、Struts、Golang、Scala、Swift、Kotlin、Unity、VB.NET、C#、C++、Flutter...

・フロントエンド
JavaScript、TypeScript、Vue.js、Nuxt.js、React.js、Next.js、Angular.js、jQuery...

・環境等
AWS、Azure、GCP、Windows、Linux、Oracle、MySQL、PostgreSQL...

▍業界や業種
業界や業種は幅広く対応しており、顧客規模も大手から中小のベンチャー企業まで様々です。

▍本ポジションの魅力
お客様先の開発環境にて、着実にスキルアップが図れることが魅力です。
最新技術に触れる、習得したいスキルが身に付く、なりたいポジションの経験が積めるなどあなたの描くキャリアビジョンに応じて成長していくことが可能です。
また営業のサポートも手厚く行っておりますので、業務での相談事やキャリアパスについても随時すり合わせができる安心感がございます。

▍セイルの魅力
◎やりたい仕事が叶う　★入社理由1位！
当社ではエンジニアの希望を最優先にしています。
常時2000件以上の案件からあなたがやりたい案件を選択可能な環境です。
理想のキャリアビジョンに近づけるようスキルアップを優先したり、稼働安定やリモート勤務など、働きやすさ重視で案件を選ぶのもOKです！

◎営業のサポートが充実している
プロジェクト参画が決まると専任の担当営業がフォローさせていただきます。
定期的な1on1ミーティングを実施し、稼働状況の把握や人間関係の相談にも丁寧に対応しております。
最適な案件提案やキャリアアドバイスも行なっていますので、プロジェクトを切り替えたい際もご相談ください。

◎ワークライフバランスを大切にできる
年間休日127日・有休取得率8割・リモート案件7割以上・平均残業時間は月/4h程と働きやすい環境を整えています。
稼働時間に関しても担当営業が管理をしており、高稼働が続いている際は、現場へ調整依頼を出す等、コントロールをしております。
プライベートも充実させ、家族・趣味・勉強の時間も大事にできる環境です。",
